"","IncomeProp","Sex","Married","Co.habitate","Divorced","Widowed","AgeProp","NoHigh","SomeHigh","GradHigh","SomeColl","GradColl","Managerial","Sales","Laborer","Cleric","Homemaker","Student","Military","Retired","LivedProp","Not.Married.Dual","DualIncome","Household","Householdu18","Own","Rent","House","Condo","Apartment","MobileHome","American.Indian","Asian","Black","EastIndian","Hispanic","Pacific.Islander","White","English","Spanish"
"2721",27.5,1,1,0,0,0,39.5,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,4,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2722",17.5,1,0,1,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2723",17.5,2,0,1,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2724",5,1,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2725",5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2726",75,1,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2727",35,2,1,0,0,0,70,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2728",62.5,2,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2729",75,1,1,0,0,0,39.5,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"2730",22.5,1,0,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"2731",27.5,1,0,1,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2732",62.5,1,0,0,0,0,21,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2733",27.5,2,1,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2734",17.5,2,0,0,0,0,29.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,0,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"2735",75,1,1,0,0,0,49.5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,9,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2736",27.5,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"2737",35,1,1,0,0,0,39.5,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"2738",12.5,2,0,0,0,1,70,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2739",35,1,0,0,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"2740",12.5,2,0,0,0,0,21,0,0,0,0,1,0,0,0,1,0,0,0,0,5,1,0,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"2741",45,2,0,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,12,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2742",75,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"2743",45,1,0,0,1,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2744",35,1,0,0,0,0,21,0,0,0,1,0,0,0,1,0,0,0,0,0,8.5,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"2745",75,1,1,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"2746",62.5,1,0,0,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"2747",22.5,1,0,0,0,0,49.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2748",5,1,0,0,1,0,29.5,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2749",45,2,0,0,1,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2750",45,2,0,0,0,1,70,0,0,1,0,0,0,0,0,1,0,0,0,0,12,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"2751",75,1,1,0,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"2752",35,1,1,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2753",35,1,1,0,0,0,70,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2754",35,2,1,0,0,0,59.5,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2755",75,2,1,0,0,0,39.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2756",45,1,1,0,0,0,39.5,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,1,6,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"2757",75,1,1,0,0,0,39.5,0,0,0,0,1,0,0,0,0,0,0,0,0,8.5,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2758",62.5,1,0,0,1,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,2.85182176839174,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2759",45,2,0,0,0,1,70,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"2760",35,2,1,0,0,0,59.5,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2761",62.5,2,1,0,0,0,70,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2762",75,2,1,0,0,0,49.5,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2763",45,2,1,0,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"2764",22.5,2,0,0,1,0,39.5,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"2765",75,2,1,0,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"2766",35,2,1,0,0,0,59.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2767",5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2768",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2769",35,2,0,0,0,0,39.5,0,0,1,0,0,1,0,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2770",75,1,1,0,0,0,49.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2771",75,2,1,0,0,0,59.5,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2772",45,1,0,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2773",35,2,1,0,0,0,59.5,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2774",22.5,2,0,0,0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,0,12,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"2775",62.5,1,1,0,0,0,29.5,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"2776",75,1,1,0,0,0,49.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2777",5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,2.85182176839174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2778",62.5,2,0,1,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2779",62.5,2,1,0,0,0,70,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2780",75,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2781",75,1,1,0,0,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2782",75,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2783",17.5,1,0,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"2784",27.5,1,0,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"2785",27.5,1,0,1,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
"2786",5,2,1,0,0,0,29.5,0,0,1,0,0,1,0,0,0,0,0,0,0,8.5,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"2787",75,2,1,0,0,0,59.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2788",35,2,0,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2789",27.5,2,0,0,1,0,59.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2790",22.5,2,0,1,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"2791",45,1,1,0,0,0,29.5,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
"2792",45,2,1,0,0,0,59.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2793",45,1,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2794",45,1,1,0,0,0,70,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2795",35,2,1,0,0,0,59.5,0,0,1,0,0,0,0,1,0,0,0,0,0,12,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"2796",27.5,1,1,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2797",22.5,1,1,0,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2798",35,1,1,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2799",22.5,1,0,0,0,0,59.5,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2800",62.5,2,0,0,1,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2801",75,1,1,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2802",22.5,2,0,0,0,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2.85182176839174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2803",12.5,1,0,0,0,1,70,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2804",75,1,1,0,0,0,70,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2805",62.5,2,1,0,0,0,59.5,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2806",75,2,1,0,0,0,59.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2807",62.5,1,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2808",62.5,2,1,0,0,0,59.5,0,0,0,0,1,0,0,0,0,1,0,0,0,12,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2809",75,2,1,0,0,0,59.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2810",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2811",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,5,1,0,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"2812",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"2813",5,1,0,0,0,0,15.5,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"2814",17.5,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2815",22.5,2,1,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"2816",5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2817",22.5,1,0,0,0,0,49.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"2818",45,2,1,0,0,0,29.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2819",35,1,0,0,0,0,29.5,0,0,0,0,0,0,1,0,0,0,0,0,0,8.5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"2820",17.5,1,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2821",35,2,0,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2822",12.5,1,0,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,12,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"2823",27.5,1,0,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2824",5,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"2825",5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"2826",5,2,0,0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2827",35,2,0,1,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"2828",12.5,2,0,0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,8.5,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"2829",45,1,0,0,1,0,49.5,0,0,0,0,1,0,0,0,0,0,0,1,0,12,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"2830",5,1,0,0,0,0,29.5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"2831",22.5,2,1,0,0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,6,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"2832",5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"2833",17.5,1,0,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"2834",35,2,0,0,0,1,49.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"2835",17.5,1,0,0,0,0,39.5,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2836",5,1,0,0,0,0,21,0,1,0,0,0,0,1,0,0,0,0,0,0,12,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"2837",75,1,1,0,0,0,29.5,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2838",62.5,2,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2839",62.5,1,1,0,0,0,29.5,0,0,0,0,1,0,1,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2840",62.5,1,0,0,0,0,21,0,1,0,0,0,0,1,0,0,0,0,0,0,12,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2841",75,2,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2842",62.5,2,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2843",5,2,0,0,1,0,39.5,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"2844",22.5,1,0,0,0,0,49.5,0,0,1,0,0,0,0,1,0,0,0,0,0,8.5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
"2845",27.5,2,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2846",62.5,2,0,1,0,0,49.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2847",62.5,2,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,8.5,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2848",62.5,1,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2849",62.5,2,1,0,0,0,29.5,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2850",62.5,2,0,0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,12,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2851",75,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,8.5,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2852",62.5,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,2.85182176839174,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2853",62.5,1,0,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"2854",75,1,1,0,0,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2855",75,2,1,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"2856",62.5,2,0,1,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2857",75,2,0,0,1,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2858",75,2,1,0,0,0,49.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2859",75,2,1,0,0,0,39.5,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"2860",75,1,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2861",62.5,2,1,0,0,0,49.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2862",75,1,1,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"2863",62.5,2,1,0,0,0,39.5,0,0,1,0,0,1,0,0,0,0,0,0,0,8.5,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2864",62.5,1,1,0,0,0,39.5,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2865",45,1,0,0,0,0,59.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"2866",27.5,2,0,0,1,0,29.5,0,0,1,0,0,0,0,0,1,0,0,0,0,12,1,0,4,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2867",5,2,0,0,0,0,29.5,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"2868",27.5,2,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,4,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"2869",45,2,1,0,0,0,49.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"2870",62.5,1,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,8.5,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2871",27.5,1,0,0,1,0,29.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"2872",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,5,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2873",5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2874",75,1,1,0,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2875",75,1,1,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,0,0,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"2876",62.5,2,0,0,0,0,21,0,0,1,0,0,0,0,0,1,0,0,0,0,8.5,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2877",5,2,0,0,0,0,21,0,0,1,0,0,0,0,0,1,0,0,0,0,12,1,0,7,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"2878",75,1,0,0,1,0,39.5,0,0,1,0,0,1,0,0,0,0,0,0,0,5,1,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"2879",62.5,1,1,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
